TransactionID,DateKey,CustomerKey,ProductKey,ChannelKey,RegionKey,SalesRepKey,Quantity,UnitPrice,DiscountRate,NetAmount
T-20240103-0062,20240103,C-0277,P-300,CH-Online,R-EU,S-008,1,127.89,0.0,127.89
T-20240103-0063,20240103,C-0107,P-300,CH-Retail,R-NA-W,S-009,1,121.07,0.1,108.96
T-20240103-0064,20240103,C-0146,P-300,CH-Retail,R-NA-E,S-005,1,42.57,0.0,42.57
T-20240103-0065,20240103,C-0099,P-400,CH-Online,R-NA-E,S-020,1,167.61,0.05,159.23
T-20240103-0066,20240103,C-0073,P-500,CH-Wholesale,R-NA-E,S-018,1,13.9,0.0,13.9
T-20240103-0067,20240103,C-0122,P-200,CH-Online,R-APAC,S-011,1,126.5,0.0,126.5
T-20240103-0068,20240103,C-0030,P-400,CH-Wholesale,R-NA-E,S-015,1,108.74,0.0,108.74
T-20240103-0069,20240103,C-0188,P-400,CH-Online,R-NA-W,S-009,5,58.96,0.0,294.79
T-20240103-0070,20240103,C-0288,P-300,CH-Retail,R-NA-W,S-017,1,192.39,0.1,173.16
T-20240103-0071,20240103,C-0195,P-500,CH-Retail,R-NA-W,S-012,1,42.35,0.0,42.35
T-20240103-0072,20240103,C-0156,P-100,CH-Online,R-NA-E,S-007,2,95.32,0.0,190.65
T-20240103-0073,20240103,C-0172,P-100,CH-Retail,R-NA-E,S-010,1,75.67,0.1,68.1
T-20240103-0074,20240103,C-0041,P-400,CH-Retail,R-NA-E,S-010,5,176.11,0.0,880.54
T-20240103-0075,20240103,C-0063,P-200,CH-Online,R-EU,S-013,1,89.8,0.0,89.8
T-20240103-0076,20240103,C-0023,P-400,CH-Online,R-NA-E,S-019,1,43.17,0.0,43.17
T-20240103-0077,20240103,C-0075,P-400,CH-Retail,R-EU,S-011,3,105.86,0.0,317.59
T-20240103-0078,20240103,C-0048,P-100,CH-Retail,R-NA-W,S-013,1,140.24,0.0,140.24
T-20240103-0079,20240103,C-0160,P-400,CH-Wholesale,R-EU,S-008,1,96.94,0.0,96.94
T-20240103-0080,20240103,C-0118,P-200,CH-Retail,R-NA-E,S-008,1,124.2,0.0,124.2
T-20240103-0081,20240103,C-0100,P-300,CH-Wholesale,R-NA-E,S-004,5,101.03,0.05,479.9
T-20240103-0082,20240103,C-0167,P-300,CH-Retail,R-NA-W,S-015,1,157.36,0.05,149.49
T-20240103-0083,20240103,C-0290,P-500,CH-Online,R-NA-W,S-011,1,41.41,0.15,35.2
T-20240103-0084,20240103,C-0156,P-100,CH-Online,R-NA-E,S-011,3,96.02,0.1,259.25
T-20240103-0085,20240103,C-0007,P-300,CH-Retail,R-NA-E,S-001,1,41.84,0.15,35.56
T-20240103-0086,20240103,C-0196,P-300,CH-Retail,R-NA-W,S-017,1,56.5,0.15,48.02
T-20240103-0087,20240103,C-0056,P-400,CH-Online,R-APAC,S-015,1,128.88,0.0,128.88
T-20240103-0088,20240103,C-0193,P-300,CH-Online,R-APAC,S-020,1,72.71,0.0,72.71
T-20240103-0089,20240103,C-0047,P-100,CH-Wholesale,R-NA-W,S-006,1,118.44,0.0,118.44
T-20240103-0090,20240103,C-0148,P-200,CH-Retail,R-NA-W,S-015,1,120.46,0.0,120.46
T-20240103-0091,20240103,C-0275,P-200,CH-Online,R-NA-W,S-009,1,81.52,0.0,81.52
T-20240103-0092,20240103,C-0157,P-400,CH-Retail,R-EU,S-014,1,188.08,0.0,188.08
T-20240103-0093,20240103,C-0202,P-200,CH-Online,R-NA-E,S-018,1,125.66,0.0,125.66
T-20240103-0094,20240103,C-0126,P-100,CH-Online,R-NA-W,S-017,1,114.27,0.0,114.27
T-20240103-0095,20240103,C-0294,P-500,CH-Online,R-NA-W,S-018,1,24.93,0.0,24.93
T-20240103-0096,20240103,C-0064,P-100,CH-Online,R-NA-W,S-005,1,123.76,0.0,123.76
T-20240103-0097,20240103,C-0176,P-500,CH-Retail,R-NA-E,S-020,1,19.98,0.0,19.98
T-20240103-0098,20240103,C-0116,P-300,CH-Online,R-APAC,S-020,1,58.73,0.0,58.73
T-20240103-0099,20240103,C-0204,P-400,CH-Retail,R-APAC,S-009,3,74.09,0.0,222.28
T-20240103-0100,20240103,C-0031,P-200,CH-Retail,R-EU,S-011,1,131.78,0.0,131.78
T-20240103-0101,20240103,C-0113,P-100,CH-Online,R-APAC,S-001,1,74.04,0.0,74.04
T-20240103-0102,20240103,C-0067,P-400,CH-Retail,R-NA-E,S-018,1,189.8,0.1,170.82
T-20240103-0103,20240103,C-0075,P-400,CH-Retail,R-EU,S-006,1,75.28,0.0,75.28
T-20240103-0104,20240103,C-0045,P-400,CH-Retail,R-NA-E,S-002,1,158.31,0.0,158.31
T-20240103-0105,20240103,C-0260,P-100,CH-Online,R-NA-E,S-015,1,109.84,0.0,109.84
T-20240103-0106,20240103,C-0154,P-400,CH-Retail,R-NA-W,S-014,1,182.41,0.05,173.29
T-20240103-0107,20240103,C-0155,P-400,CH-Retail,R-APAC,S-005,2,177.81,0.0,355.62
T-20240103-0108,20240103,C-0234,P-300,CH-Online,R-NA-W,S-006,5,110.14,0.0,550.71
T-20240103-0109,20240103,C-0051,P-400,CH-Online,R-APAC,S-006,1,127.5,0.0,127.5
T-20240103-0110,20240103,C-0262,P-400,CH-Retail,R-APAC,S-018,1,72.64,0.05,69.01
T-20240103-0111,20240103,C-0125,P-300,CH-Retail,R-NA-E,S-014,3,48.0,0.0,144.01
T-20240103-0112,20240103,C-0245,P-100,CH-Online,R-NA-E,S-010,1,98.48,0.0,98.48
T-20240103-0113,20240103,C-0030,P-300,CH-Retail,R-NA-E,S-014,1,185.79,0.0,185.79
T-20240103-0114,20240103,C-0122,P-100,CH-Online,R-APAC,S-013,1,87.23,0.0,87.23
T-20240103-0115,20240103,C-0125,P-200,CH-Retail,R-NA-E,S-003,1,99.78,0.1,89.8
T-20240103-0116,20240103,C-0037,P-200,CH-Online,R-NA-W,S-006,1,100.66,0.0,100.66
T-20240103-0117,20240103,C-0170,P-100,CH-Retail,R-NA-W,S-008,1,132.94,0.0,132.94
T-20240103-0118,20240103,C-0124,P-200,CH-Online,R-NA-E,S-012,5,90.27,0.0,451.34
T-20240103-0119,20240103,C-0035,P-100,CH-Online,R-APAC,S-013,1,131.66,0.0,131.66
T-20240103-0120,20240103,C-0087,P-400,CH-Online,R-EU,S-011,1,167.96,0.1,151.16
T-20240103-0121,20240103,C-0134,P-500,CH-Online,R-NA-W,S-012,2,46.61,0.0,93.22
T-20240103-0122,20240103,C-0196,P-100,CH-Retail,R-NA-W,S-001,1,132.99,0.1,119.69
T-20240103-0123,20240103,C-0274,P-500,CH-Online,R-APAC,S-017,2,35.52,0.0,71.04
T-20240103-0124,20240103,C-0201,P-300,CH-Retail,R-EU,S-016,1,125.6,0.05,119.32
T-20240104-0000,20240104,C-0063,P-100,CH-Online,R-EU,S-004,1,97.8,0.0,97.8
T-20240104-0001,20240104,C-0150,P-500,CH-Retail,R-NA-E,S-019,2,36.77,0.0,73.54
T-20240104-0002,20240104,C-0139,P-300,CH-Retail,R-NA-W,S-011,1,128.3,0.0,128.3
T-20240104-0003,20240104,C-0186,P-300,CH-Wholesale,R-EU,S-002,1,66.9,0.0,66.9
T-20240104-0004,20240104,C-0185,P-200,CH-Retail,R-NA-E,S-010,1,145.39,0.0,145.39
T-20240104-0005,20240104,C-0205,P-200,CH-Retail,R-EU,S-011,5,112.39,0.0,561.95
T-20240104-0006,20240104,C-0260,P-300,CH-Retail,R-NA-E,S-020,1,58.31,0.0,58.31
T-20240104-0007,20240104,C-0214,P-300,CH-Retail,R-NA-E,S-016,1,73.16,0.0,73.16
T-20240104-0008,20240104,C-0256,P-400,CH-Retail,R-NA-W,S-019,2,43.28,0.0,86.57
T-20240104-0009,20240104,C-0135,P-100,CH-Retail,R-APAC,S-011,1,98.3,0.15,83.55
T-20240104-0010,20240104,C-0061,P-300,CH-Online,R-NA-W,S-014,2,67.22,0.05,127.72
T-20240104-0011,20240104,C-0088,P-200,CH-Retail,R-EU,S-002,5,76.12,0.0,380.59
T-20240104-0012,20240104,C-0207,P-400,CH-Retail,R-NA-E,S-005,2,55.77,0.0,111.55
T-20240104-0013,20240104,C-0129,P-300,CH-Online,R-NA-E,S-005,1,138.76,0.0,138.76
T-20240104-0014,20240104,C-0003,P-300,CH-Online,R-EU,S-019,1,164.89,0.0,164.89
T-20240104-0015,20240104,C-0242,P-100,CH-Online,R-APAC,S-012,1,70.25,0.1,63.23
T-20240104-0016,20240104,C-0121,P-300,CH-Online,R-EU,S-018,5,110.68,0.0,553.4
T-20240104-0017,20240104,C-0102,P-100,CH-Online,R-EU,S-004,1,127.21,0.0,127.21
T-20240104-0018,20240104,C-0038,P-200,CH-Online,R-NA-E,S-017,1,85.26,0.0,85.26
T-20240104-0019,20240104,C-0133,P-100,CH-Wholesale,R-NA-E,S-010,1,149.34,0.0,149.34
T-20240104-0020,20240104,C-0202,P-300,CH-Retail,R-NA-E,S-020,1,47.19,0.0,47.19
T-20240104-0021,20240104,C-0021,P-100,CH-Online,R-EU,S-006,3,131.21,0.0,393.64
T-20240104-0022,20240104,C-0242,P-200,CH-Online,R-APAC,S-014,1,111.82,0.0,111.82
T-20240104-0023,20240104,C-0109,P-400,CH-Retail,R-NA-E,S-011,1,129.53,0.0,129.53
T-20240104-0024,20240104,C-0084,P-100,CH-Online,R-NA-E,S-011,1,79.36,0.0,79.36
T-20240104-0025,20240104,C-0083,P-300,CH-Retail,R-NA-W,S-018,1,151.76,0.0,151.76
T-20240104-0026,20240104,C-0291,P-200,CH-Retail,R-NA-E,S-018,2,142.26,0.05,270.3
T-20240104-0027,20240104,C-0069,P-100,CH-Retail,R-NA-E,S-011,1,110.81,0.0,110.81
T-20240104-0028,20240104,C-0129,P-400,CH-Online,R-NA-E,S-012,1,179.14,0.15,152.27
T-20240104-0029,20240104,C-0196,P-100,CH-Retail,R-NA-W,S-005,1,144.59,0.0,144.59
T-20240104-0030,20240104,C-0140,P-300,CH-Online,R-APAC,S-009,2,61.06,0.0,122.13
T-20240104-0031,20240104,C-0283,P-300,CH-Wholesale,R-NA-W,S-009,1,176.68,0.0,176.68
T-20240104-0032,20240104,C-0234,P-300,CH-Retail,R-NA-W,S-010,1,184.51,0.0,184.51
T-20240104-0033,20240104,C-0023,P-300,CH-Online,R-NA-E,S-019,1,129.4,0.05,122.93
T-20240104-0034,20240104,C-0153,P-200,CH-Online,R-NA-E,S-001,3,90.22,0.1,243.6
T-20240104-0035,20240104,C-0277,P-100,CH-Online,R-EU,S-007,1,97.0,0.0,97.0
T-20240104-0036,20240104,C-0061,P-400,CH-Retail,R-NA-W,S-004,5,94.02,0.0,470.12
T-20240104-0037,20240104,C-0052,P-300,CH-Online,R-EU,S-001,1,80.42,0.0,80.42
T-20240104-0038,20240104,C-0153,P-400,CH-Retail,R-NA-E,S-015,1,134.23,0.0,134.23
T-20240104-0039,20240104,C-0237,P-400,CH-Online,R-NA-E,S-008,1,136.05,0.0,136.05
T-20240104-0040,20240104,C-0032,P-400,CH-Retail,R-NA-E,S-012,1,77.13,0.0,77.13
T-20240104-0041,20240104,C-0055,P-300,CH-Retail,R-NA-W,S-018,1,71.92,0.0,71.92
T-20240104-0042,20240104,C-0036,P-200,CH-Retail,R-EU,S-015,3,145.88,0.0,437.64
T-20240104-0043,20240104,C-0110,P-400,CH-Retail,R-NA-E,S-017,1,187.92,0.0,187.92
T-20240104-0044,20240104,C-0177,P-300,CH-Online,R-EU,S-014,1,41.03,0.0,41.03
T-20240104-0045,20240104,C-0295,P-100,CH-Online,R-NA-E,S-014,1,119.22,0.0,119.22
T-20240104-0046,20240104,C-0097,P-400,CH-Retail,R-NA-W,S-018,3,152.65,0.0,457.96
T-20240104-0047,20240104,C-0213,P-400,CH-Online,R-EU,S-020,1,153.3,0.0,153.3
T-20240104-0048,20240104,C-0137,P-300,CH-Online,R-NA-W,S-018,1,162.06,0.0,162.06
T-20240104-0049,20240104,C-0006,P-100,CH-Online,R-NA-E,S-016,1,88.14,0.0,88.14
T-20240104-0050,20240104,C-0109,P-200,CH-Online,R-NA-E,S-001,1,131.88,0.0,131.88
T-20240104-0051,20240104,C-0035,P-400,CH-Online,R-APAC,S-011,2,84.56,0.1,152.2
T-20240104-0052,20240104,C-0039,P-500,CH-Retail,R-EU,S-015,1,49.86,0.05,47.36
T-20240104-0053,20240104,C-0150,P-100,CH-Online,R-NA-E,S-012,1,87.24,0.0,87.24
T-20240104-0054,20240104,C-0118,P-100,CH-Retail,R-NA-E,S-008,3,131.87,0.0,395.61
T-20240104-0055,20240104,C-0261,P-400,CH-Online,R-EU,S-020,1,187.58,0.0,187.58
T-20240104-0056,20240104,C-0087,P-200,CH-Retail,R-EU,S-006,1,85.99,0.0,85.99
T-20240104-0057,20240104,C-0076,P-300,CH-Online,R-EU,S-003,1,144.24,0.0,144.24
T-20240104-0058,20240104,C-0214,P-500,CH-Retail,R-NA-E,S-013,2,44.26,0.1,79.67
T-20240104-0059,20240104,C-0285,P-100,CH-Retail,R-NA-W,S-013,1,99.27,0.0,99.27
T-20240104-0060,20240104,C-0239,P-300,CH-Online,R-EU,S-002,1,108.98,0.0,108.98
T-20240104-0061,20240104,C-0165,P-100,CH-Wholesale,R-NA-E,S-005,1,103.49,0.0,103.49
T-20240104-0062,20240104,C-0087,P-200,CH-Wholesale,R-EU,S-017,1,93.5,0.0,93.5
T-20240104-0063,20240104,C-0141,P-400,CH-Retail,R-APAC,S-006,1,135.57,0.0,135.57
T-20240104-0064,20240104,C-0160,P-200,CH-Retail,R-EU,S-002,1,93.65,0.0,93.65
T-20240104-0065,20240104,C-0046,P-500,CH-Online,R-EU,S-004,1,30.25,0.1,27.23
T-20240104-0066,20240104,C-0112,P-300,CH-Retail,R-NA-E,S-011,1,94.36,0.0,94.36
T-20240104-0067,20240104,C-0045,P-200,CH-Online,R-NA-E,S-008,1,113.44,0.0,113.44
T-20240104-0068,20240104,C-0247,P-100,CH-Online,R-NA-W,S-012,1,133.56,0.0,133.56
T-20240104-0069,20240104,C-0104,P-200,CH-Wholesale,R-NA-W,S-008,2,95.05,0.0,190.11
T-20240104-0070,20240104,C-0085,P-200,CH-Online,R-NA-W,S-011,1,149.34,0.15,126.94
T-20240104-0071,20240104,C-0134,P-100,CH-Retail,R-NA-W,S-020,1,145.12,0.0,145.12
T-20240104-0072,20240104,C-0108,P-200,CH-Retail,R-EU,S-008,1,83.19,0.0,83.19
T-20240104-0073,20240104,C-0018,P-300,CH-Retail,R-NA-W,S-008,1,83.67,0.0,83.67
T-20240104-0074,20240104,C-0094,P-400,CH-Wholesale,R-NA-W,S-017,1,186.12,0.0,186.12
T-20240104-0075,20240104,C-0150,P-300,CH-Online,R-NA-E,S-020,3,49.62,0.0,148.85
T-20240104-0076,20240104,C-0246,P-400,CH-Online,R-APAC,S-020,1,83.69,0.0,83.69
T-20240104-0077,20240104,C-0289,P-100,CH-Online,R-NA-E,S-016,3,79.18,0.05,225.67
T-20240104-0078,20240104,C-0209,P-100,CH-Online,R-NA-E,S-014,2,106.99,0.0,213.98
T-20240104-0079,20240104,C-0126,P-300,CH-Online,R-NA-W,S-011,2,154.74,0.0,309.48
T-20240104-0080,20240104,C-0235,P-300,CH-Online,R-NA-E,S-007,1,161.19,0.0,161.19
T-20240104-0081,20240104,C-0122,P-100,CH-Retail,R-APAC,S-016,1,78.56,0.0,78.56
T-20240104-0082,20240104,C-0138,P-400,CH-Retail,R-EU,S-013,1,190.44,0.1,171.39
T-20240104-0083,20240104,C-0115,P-400,CH-Online,R-EU,S-015,1,171.6,0.0,171.6
T-20240104-0084,20240104,C-0162,P-300,CH-Retail,R-EU,S-016,1,58.71,0.1,52.84
T-20240104-0085,20240104,C-0201,P-100,CH-Online,R-EU,S-009,1,80.97,0.0,80.97
T-20240104-0086,20240104,C-0234,P-400,CH-Online,R-NA-W,S-003,1,133.38,0.0,133.38
T-20240104-0087,20240104,C-0028,P-300,CH-Retail,R-NA-W,S-019,1,47.24,0.0,47.24
T-20240104-0088,20240104,C-0011,P-400,CH-Retail,R-NA-E,S-020,1,133.03,0.1,119.72
T-20240104-0089,20240104,C-0206,P-400,CH-Retail,R-NA-E,S-005,1,123.7,0.0,123.7
T-20240104-0090,20240104,C-0167,P-400,CH-Online,R-NA-W,S-010,3,129.69,0.0,389.08
T-20240104-0091,20240104,C-0247,P-300,CH-Retail,R-NA-W,S-017,1,80.63,0.0,80.63
T-20240104-0092,20240104,C-0047,P-100,CH-Retail,R-NA-W,S-015,1,76.05,0.0,76.05
T-20240104-0093,20240104,C-0246,P-300,CH-Retail,R-APAC,S-008,1,133.61,0.1,120.25
T-20240104-0094,20240104,C-0127,P-300,CH-Retail,R-EU,S-015,1,165.36,0.0,165.36
T-20240104-0095,20240104,C-0147,P-400,CH-Retail,R-EU,S-014,1,178.15,0.1,160.34
T-20240104-0096,20240104,C-0118,P-100,CH-Retail,R-NA-E,S-020,1,133.16,0.0,133.16
T-20240105-0000,20240105,C-0220,P-300,CH-Retail,R-EU,S-020,1,63.86,0.0,63.86
T-20240105-0001,20240105,C-0094,P-100,CH-Retail,R-NA-W,S-019,2,97.35,0.0,194.7
T-20240105-0002,20240105,C-0103,P-500,CH-Online,R-NA-W,S-016,1,19.07,0.0,19.07
T-20240105-0003,20240105,C-0223,P-100,CH-Retail,R-NA-E,S-007,1,118.83,0.0,118.83
T-20240105-0004,20240105,C-0186,P-300,CH-Retail,R-EU,S-019,1,60.34,0.0,60.34
T-20240105-0005,20240105,C-0184,P-100,CH-Retail,R-APAC,S-012,3,130.17,0.05,370.99
T-20240105-0006,20240105,C-0162,P-200,CH-Retail,R-EU,S-015,1,85.75,0.0,85.75
T-20240105-0007,20240105,C-0247,P-300,CH-Retail,R-NA-W,S-014,1,82.32,0.0,82.32
T-20240105-0008,20240105,C-0031,P-200,CH-Online,R-EU,S-011,3,87.45,0.0,262.36
T-20240105-0009,20240105,C-0052,P-100,CH-Online,R-EU,S-010,1,105.63,0.0,105.63
T-20240105-0010,20240105,C-0076,P-100,CH-Retail,R-EU,S-011,1,139.3,0.0,139.3
T-20240105-0011,20240105,C-0278,P-200,CH-Online,R-EU,S-006,1,71.15,0.0,71.15
T-20240105-0012,20240105,C-0040,P-400,CH-Retail,R-NA-W,S-002,2,171.14,0.05,325.16
T-20240105-0013,20240105,C-0101,P-400,CH-Online,R-NA-E,S-011,2,85.34,0.0,170.68
T-20240105-0014,20240105,C-0111,P-100,CH-Retail,R-NA-E,S-019,1,99.9,0.0,99.9
T-20240105-0015,20240105,C-0249,P-200,CH-Retail,R-APAC,S-006,1,81.44,0.0,81.44
T-20240105-0016,20240105,C-0191,P-100,CH-Online,R-NA-E,S-014,1,117.84,0.1,106.06
T-20240105-0017,20240105,C-0182,P-100,CH-Online,R-NA-E,S-020,2,146.19,0.0,292.39
T-20240105-0018,20240105,C-0209,P-300,CH-Online,R-NA-E,S-006,1,71.07,0.0,71.07
T-20240105-0019,20240105,C-0022,P-300,CH-Retail,R-NA-E,S-017,1,44.13,0.0,44.13
T-20240105-0020,20240105,C-0166,P-100,CH-Retail,R-EU,S-010,1,149.57,0.0,149.57
T-20240105-0021,20240105,C-0099,P-100,CH-Online,R-NA-E,S-001,3,79.08,0.05,225.39
T-20240105-0022,20240105,C-0208,P-100,CH-Retail,R-EU,S-003,3,135.79,0.0,407.36
T-20240105-0023,20240105,C-0008,P-400,CH-Online,R-APAC,S-008,1,112.19,0.0,112.19
T-20240105-0024,20240105,C-0190,P-500,CH-Retail,R-NA-E,S-008,1,28.17,0.1,25.35
T-20240105-0025,20240105,C-0175,P-100,CH-Wholesale,R-EU,S-020,1,148.72,0.05,141.29
T-20240105-0026,20240105,C-0273,P-100,CH-Online,R-APAC,S-015,1,124.44,0.0,124.44
T-20240105-0027,20240105,C-0017,P-400,CH-Retail,R-NA-W,S-007,1,150.52,0.0,150.52
T-20240105-0028,20240105,C-0090,P-500,CH-Online,R-NA-W,S-011,1,47.12,0.0,47.12
T-20240105-0029,20240105,C-0141,P-200,CH-Online,R-APAC,S-007,1,123.79,0.0,123.79
T-20240105-0030,20240105,C-0145,P-100,CH-Online,R-NA-E,S-004,1,96.49,0.0,96.49
T-20240105-0031,20240105,C-0166,P-100,CH-Online,R-EU,S-012,1,122.24,0.0,122.24
T-20240105-0032,20240105,C-0078,P-300,CH-Retail,R-NA-E,S-006,1,198.17,0.15,168.44
T-20240105-0033,20240105,C-0262,P-200,CH-Online,R-APAC,S-014,5,113.99,0.0,569.95
T-20240105-0034,20240105,C-0163,P-100,CH-Retail,R-EU,S-012,1,109.23,0.0,109.23
T-20240105-0035,20240105,C-0014,P-300,CH-Online,R-NA-E,S-011,1,138.8,0.0,138.8
T-20240105-0036,20240105,C-0239,P-100,CH-Online,R-EU,S-019,1,78.99,0.05,75.04
T-20240105-0037,20240105,C-0072,P-400,CH-Retail,R-NA-E,S-005,1,109.93,0.0,109.93
T-20240105-0038,20240105,C-0143,P-200,CH-Wholesale,R-NA-W,S-014,1,137.5,0.0,137.5
T-20240105-0039,20240105,C-0283,P-100,CH-Online,R-NA-W,S-016,1,146.93,0.0,146.93
T-20240105-0040,20240105,C-0269,P-300,CH-Retail,R-NA-W,S-013,1,140.91,0.0,140.91
T-20240105-0041,20240105,C-0241,P-200,CH-Retail,R-APAC,S-020,1,71.33,0.05,67.77
T-20240105-0042,20240105,C-0245,P-500,CH-Retail,R-NA-E,S-004,1,20.91,0.0,20.91
T-20240105-0043,20240105,C-0163,P-300,CH-Retail,R-EU,S-011,1,123.5,0.0,123.5
T-20240105-0044,20240105,C-0060,P-200,CH-Online,R-NA-W,S-017,2,146.58,0.0,293.15
T-20240105-0045,20240105,C-0006,P-400,CH-Online,R-NA-E,S-007,1,113.54,0.0,113.54
T-20240105-0046,20240105,C-0197,P-200,CH-Retail,R-EU,S-014,1,115.48,0.0,115.48
T-20240105-0047,20240105,C-0058,P-500,CH-Online,R-NA-E,S-011,5,40.76,0.0,203.78
T-20240105-0048,20240105,C-0217,P-200,CH-Wholesale,R-NA-W,S-009,1,128.41,0.0,128.41
T-20240105-0049,20240105,C-0026,P-300,CH-Online,R-EU,S-013,1,60.41,0.0,60.41
T-20240105-0050,20240105,C-0005,P-100,CH-Online,R-NA-E,S-018,1,94.23,0.0,94.23
T-20240105-0051,20240105,C-0020,P-200,CH-Retail,R-NA-E,S-011,3,117.12,0.0,351.36
T-20240105-0052,20240105,C-0198,P-400,CH-Online,R-APAC,S-015,1,79.01,0.0,79.01
T-20240105-0053,20240105,C-0059,P-400,CH-Retail,R-NA-E,S-019,1,90.4,0.0,90.4
T-20240105-0054,20240105,C-0242,P-100,CH-Retail,R-APAC,S-001,1,136.2,0.0,136.2
T-20240105-0055,20240105,C-0146,P-100,CH-Wholesale,R-NA-E,S-004,1,73.47,0.0,73.47
T-20240105-0056,20240105,C-0273,P-400,CH-Retail,R-APAC,S-014,1,159.16,0.0,159.16
T-20240105-0057,20240105,C-0249,P-500,CH-Retail,R-APAC,S-014,1,30.53,0.0,30.53
T-20240105-0058,20240105,C-0014,P-100,CH-Retail,R-NA-E,S-003,3,95.38,0.0,286.15
T-20240105-0059,20240105,C-0013,P-300,CH-Wholesale,R-EU,S-017,1,151.04,0.0,151.04
T-20240105-0060,20240105,C-0044,P-200,CH-Online,R-APAC,S-003,3,103.24,0.0,309.72
T-20240105-0061,20240105,C-0019,P-400,CH-Online,R-NA-W,S-016,1,54.61,0.0,54.61
T-20240105-0062,20240105,C-0063,P-100,CH-Online,R-EU,S-014,1,80.29,0.0,80.29
T-20240105-0063,20240105,C-0239,P-100,CH-Online,R-EU,S-020,1,72.47,0.0,72.47
T-20240105-0064,20240105,C-0100,P-400,CH-Retail,R-NA-E,S-013,1,60.06,0.0,60.06
T-20240105-0065,20240105,C-0163,P-100,CH-Retail,R-EU,S-015,1,92.04,0.0,92.04
T-20240105-0066,20240105,C-0122,P-300,CH-Retail,R-APAC,S-014,1,134.09,0.0,134.09
T-20240105-0067,20240105,C-0044,P-200,CH-Online,R-APAC,S-019,1,134.67,0.0,134.67
T-20240105-0068,20240105,C-0145,P-200,CH-Retail,R-NA-E,S-006,1,90.46,0.0,90.46
T-20240105-0069,20240105,C-0050,P-200,CH-Online,R-NA-E,S-010,1,84.49,0.0,84.49
T-20240105-0070,20240105,C-0065,P-300,CH-Retail,R-NA-E,S-015,1,109.76,0.0,109.76
T-20240105-0071,20240105,C-0288,P-100,CH-Retail,R-NA-W,S-020,2,75.39,0.0,150.78
T-20240105-0072,20240105,C-0164,P-300,CH-Online,R-NA-W,S-006,1,155.69,0.0,155.69
T-20240105-0073,20240105,C-0141,P-400,CH-Online,R-APAC,S-010,1,132.64,0.0,132.64
T-20240105-0074,20240105,C-0128,P-400,CH-Online,R-APAC,S-007,1,136.77,0.1,123.1
T-20240105-0075,20240105,C-0239,P-100,CH-Retail,R-EU,S-017,1,94.7,0.0,94.7
T-20240105-0076,20240105,C-0296,P-100,CH-Wholesale,R-NA-W,S-018,1,96.62,0.0,96.62
T-20240105-0077,20240105,C-0187,P-200,CH-Retail,R-EU,S-017,2,123.01,0.1,221.41
T-20240105-0078,20240105,C-0208,P-200,CH-Online,R-EU,S-009,1,135.29,0.0,135.29
T-20240105-0079,20240105,C-0220,P-200,CH-Online,R-EU,S-010,1,86.67,0.0,86.67
T-20240105-0080,20240105,C-0190,P-300,CH-Retail,R-NA-E,S-010,1,91.16,0.0,91.16
T-20240105-0081,20240105,C-0284,P-100,CH-Retail,R-NA-E,S-007,3,70.07,0.0,210.22
T-20240105-0082,20240105,C-0237,P-100,CH-Online,R-NA-E,S-016,1,86.76,0.0,86.76
T-20240105-0083,20240105,C-0194,P-200,CH-Online,R-EU,S-018,1,142.94,0.0,142.94
T-20240105-0084,20240105,C-0287,P-300,CH-Retail,R-NA-W,S-006,3,148.88,0.0,446.63
T-20240105-0085,20240105,C-0259,P-100,CH-Online,R-NA-W,S-020,1,134.3,0.0,134.3
T-20240105-0086,20240105,C-0246,P-300,CH-Online,R-APAC,S-001,2,99.83,0.0,199.66
T-20240105-0087,20240105,C-0136,P-200,CH-Online,R-NA-W,S-001,1,82.15,0.0,82.15
T-20240105-0088,20240105,C-0280,P-400,CH-Retail,R-EU,S-012,5,69.19,0.0,345.97
T-20240105-0089,20240105,C-0271,P-400,CH-Retail,R-EU,S-002,1,141.12,0.0,141.12
T-20240105-0090,20240105,C-0171,P-200,CH-Wholesale,R-EU,S-004,1,81.78,0.0,81.78
T-20240105-0091,20240105,C-0159,P-100,CH-Retail,R-NA-E,S-017,1,120.89,0.0,120.89
T-20240105-0092,20240105,C-0201,P-200,CH-Retail,R-EU,S-004,3,111.87,0.05,318.84
T-20240105-0093,20240105,C-0045,P-100,CH-Online,R-NA-E,S-011,1,136.02,0.0,136.02
T-20240105-0094,20240105,C-0264,P-300,CH-Retail,R-NA-W,S-004,1,162.43,0.0,162.43
T-20240105-0095,20240105,C-0071,P-400,CH-Online,R-EU,S-001,1,142.65,0.05,135.52
T-20240105-0096,20240105,C-0103,P-300,CH-Retail,R-NA-W,S-007,1,184.52,0.05,175.29
T-20240105-0097,20240105,C-0125,P-400,CH-Online,R-NA-E,S-018,1,53.18,0.0,53.18
T-20240105-0098,20240105,C-0286,P-200,CH-Online,R-NA-E,S-009,3,113.67,0.1,306.92
T-20240105-0099,20240105,C-0230,P-100,CH-Online,R-EU,S-003,1,132.81,0.1,119.53
T-20240105-0100,20240105,C-0146,P-400,CH-Online,R-NA-E,S-008,2,55.6,0.0,111.2
T-20240105-0101,20240105,C-0197,P-200,CH-Online,R-EU,S-019,1,74.3,0.0,74.3
